opportunity_id;sales_agent;Produto;Conta;deal_stage;engage_date;close_date; close_value 
8061HKKB;Donn Cantrell;MG Advanced;Zathunicon;Won;28/02/2017;19/06/2017;R$ 3.087,00
T1HIH384;Gladys Colclough;GTX Plus Pro;Inity;Won;28/02/2017;15/05/2017;R$ 5.331,00
FM2NX2GB;Hayden Neloms;MG Advanced;Condax;Won;28/02/2017;05/05/2017;R$ 4.069,00
JSZZN48S;James Ascencio;GTX Plus Pro;;Engaging;28/02/2017;;
SJ45HNHM;James Ascencio;GTX Basic;Hatfan;Won;28/02/2017;29/06/2017;R$ 463,00
NYGZJYCJ;James Ascencio;GTX Plus Pro;Faxquote;Won;28/02/2017;26/05/2017;R$ 5.625,00
6MMFIIGE;Lajuana Vencill;GTX Basic;Rundofase;Won;28/02/2017;15/06/2017;R$ 524,00
IJ817GQJ;Markita Hansen;GTX Basic;Cheers;Lost;28/02/2017;12/05/2017; R$ -   
F2B62IW4;Maureen Marcano;MG Special;Bioplex;Engaging;28/02/2017;;
PCRRS6JP;Moses Frase;MG Special;Genco Pura Olive Oil Company;Lost;28/02/2017;28/05/2017; R$ -   
NKL5SWX3;Reed Clapper;GTX Plus Basic;Zencorporation;Won;28/02/2017;01/06/2017;R$ 1.161,00
WVG1CIHX;Reed Clapper;GTX Plus Pro;Mathtouch;Won;28/02/2017;03/06/2017;R$ 6.046,00
7GRNFO6D;Versie Hillebrand;MG Special;Dontechi;Won;28/02/2017;18/05/2017;R$ 49,00
G0QKNVIJ;Anna Snelling;MG Special;Conecom;Won;01/03/2017;28/05/2017;R$ 51,00
6HRIX06M;Anna Snelling;MG Advanced;Hottechi;Won;01/03/2017;26/06/2017;R$ 3.415,00
DEHQTB8B;Boris Faz;MG Special;Kinnamplus;Engaging;01/03/2017;;
AM5YTMH3;Boris Faz;GTX Plus Basic;Kan-code;Won;01/03/2017;10/03/2017;R$ 1.053,00
2L5ZWLI7;Cassey Cress;GTX Plus Basic;Betasoloin;Lost;01/03/2017;25/05/2017; R$ -   
6B6Q8C5S;Cassey Cress;GTXPro;Donquadtech;Won;01/03/2017;15/03/2017;R$ 5.068,00
DF4KYH5H;Cassey Cress;GTXPro;Massive Dynamic;Won;01/03/2017;30/06/2017;R$ 4.256,00
KVR52YDI;Corliss Cosme;GTXPro;;Engaging;01/03/2017;;
JTDV6H65;Darcel Schlecht;MG Advanced;Treequote;Lost;01/03/2017;08/05/2017; R$ -   
O8JF46GT;Darcel Schlecht;GTX Basic;Genco Pura Olive Oil Company;Won;01/03/2017;12/03/2017;R$ 657,00
RK5Y67V6;Darcel Schlecht;MG Special;Stanredtax;Won;01/03/2017;08/03/2017;R$ 60,00
COWOZH43;Donn Cantrell;GTX Basic;Opentech;Lost;01/03/2017;29/05/2017; R$ -   
DGIYD342;Elease Gluck;GTX Plus Pro;Hottechi;Lost;01/03/2017;10/05/2017; R$ -   
JSSGVBVS;Garret Kinder;GTX Basic;Silis;Lost;01/03/2017;05/05/2017; R$ -   
V28NVD6A;Garret Kinder;GTX Basic;Plussunin;Won;01/03/2017;01/05/2017;R$ 629,00
I1IAVDQM;Gladys Colclough;MG Advanced;Hottechi;Lost;01/03/2017;23/05/2017; R$ -   
4MC584U5;Gladys Colclough;MG Advanced;Treequote;Won;01/03/2017;02/06/2017;R$ 4.082,00
MCYLHUCZ;Lajuana Vencill;GTX Plus Basic;Rundofase;Won;01/03/2017;31/05/2017;R$ 1.044,00
5E4DTWHV;Marty Freudenburg;MG Advanced;Inity;Lost;01/03/2017;11/06/2017; R$ -   
1VUBYV53;Maureen Marcano;GTX Plus Basic;Rantouch;Won;01/03/2017;21/03/2017;R$ 1.025,00
W03CXYET;Moses Frase;GTX Basic;Streethex;Won;01/03/2017;17/06/2017;R$ 465,00
LZVFFQLN;Moses Frase;MG Special;Konmatfix;Won;01/03/2017;14/06/2017;R$ 50,00
MFV0C5RN;Reed Clapper;GTX Plus Pro;Vehement Capital Partners;Won;01/03/2017;09/03/2017;R$ 5.548,00
A1WZEK7U;Reed Clapper;MG Advanced;Kan-code;Won;01/03/2017;03/06/2017;R$ 3.558,00
516FJUNB;Rosalina Dieter;MG Advanced;Singletechno;Won;01/03/2017;07/03/2017;R$ 3.959,00
PE8DK02A;Versie Hillebrand;MG Special;Ron-tech;Won;01/03/2017;17/03/2017;R$ 49,00
10NTPQUY;Versie Hillebrand;MG Special;Warephase;Won;01/03/2017;16/06/2017;R$ 50,00
X2EXSMPR;Vicki Laflamme;GTX Basic;Xx-holding;Won;01/03/2017;08/03/2017;R$ 523,00
JCFQVIEG;Vicki Laflamme;GTX Plus Basic;Zoomit;Won;01/03/2017;01/06/2017;R$ 1.086,00
XIWKGJOW;Vicki Laflamme;GTXPro;Goodsilron;Won;01/03/2017;09/03/2017;R$ 4.445,00
STT3X4NB;Violet Mclelland;GTX Basic;Xx-holding;Engaging;01/03/2017;;
DHGLWIDZ;Violet Mclelland;GTXPro;Umbrella Corporation;Won;01/03/2017;24/06/2017;R$ 4.756,00
74VGCEEW;Violet Mclelland;MG Special;Gekko & Co;Won;01/03/2017;19/06/2017;R$ 67,00
MXTAIS4Q;Wilburn Farren;MG Advanced;Iselectrics;Won;01/03/2017;09/06/2017;R$ 3.783,00
XRDF1NAB;Zane Levy;GTXPro;;Engaging;01/03/2017;;
YP8QKKEZ;Zane Levy;GTX Basic;Doncon;Lost;01/03/2017;31/05/2017; R$ -   
3TSOEM5K;Zane Levy;GTX Plus Pro;Rantouch;Lost;01/03/2017;27/06/2017; R$ -   
G7RCJBVL;Anna Snelling;MG Advanced;Dontechi;Lost;02/03/2017;31/05/2017; R$ -   
G20IQSA3;Anna Snelling;GTX Basic;Conecom;Won;02/03/2017;12/03/2017;R$ 522,00
Q16BQCEL;Boris Faz;GTX Plus Basic;Kinnamplus;Won;02/03/2017;18/03/2017;R$ 1.001,00
9924I5ZF;Cecily Lampkin;GTX Plus Pro;Betatech;Won;02/03/2017;25/05/2017;R$ 5.728,00
SLLJT3T1;Darcel Schlecht;GTX Plus Pro;Codehow;Won;02/03/2017;19/06/2017;R$ 4.856,00
AAEUN73V;Darcel Schlecht;GTXPro;Cancity;Won;02/03/2017;26/05/2017;R$ 5.570,00
32LY2D1K;Darcel Schlecht;MG Advanced;Conecom;Won;02/03/2017;26/05/2017;R$ 3.647,00
S2UWELRW;Donn Cantrell;GTX Basic;Mathtouch;Won;02/03/2017;11/06/2017;R$ 487,00
5VQRLIEZ;Donn Cantrell;GTX Plus Basic;Donquadtech;Won;02/03/2017;12/06/2017;R$ 1.166,00
WUNMIJW9;Elease Gluck;MG Advanced;;Engaging;02/03/2017;;
6U0CT07B;Jonathan Berthelot;GTX Basic;Scottech;Won;02/03/2017;06/06/2017;R$ 595,00
DFN1V29L;Kami Bicknell;MG Special;Condax;Won;02/03/2017;04/06/2017;R$ 49,00
VBZ862OS;Kary Hendrixson;GTX Basic;Xx-holding;Won;02/03/2017;19/03/2017;R$ 599,00
VFKKSJT2;Kary Hendrixson;GTXPro;Kan-code;Won;02/03/2017;15/05/2017;R$ 4.506,00
FJMFXCTD;Kary Hendrixson;GTXPro;Sunnamplex;Won;02/03/2017;06/05/2017;R$ 4.512,00
LGLIB8TR;Lajuana Vencill;GTX Basic;Gogozoom;Lost;02/03/2017;01/05/2017; R$ -   
JREGYB42;Maureen Marcano;GTX Plus Basic;Nam-zim;Won;02/03/2017;06/05/2017;R$ 1.102,00
4V9NMGEA;Rosalina Dieter;GTX Basic;;Engaging;02/03/2017;;
9PWM6RYC;Rosalina Dieter;GTX Basic;Rantouch;Lost;02/03/2017;10/06/2017; R$ -   
EMUA57Q2;Versie Hillebrand;MG Special;Condax;Won;02/03/2017;12/05/2017;R$ 54,00
DB3N4CHN;Versie Hillebrand;MG Special;Hottechi;Won;02/03/2017;17/03/2017;R$ 62,00
4CXUC4VR;Vicki Laflamme;GTX Basic;Rantouch;Engaging;02/03/2017;;
79EHWR35;Vicki Laflamme;GTX Basic;;Engaging;02/03/2017;;
L0GMLGRR;Vicki Laflamme;MG Special;;Engaging;02/03/2017;;
OF7GY5F4;Violet Mclelland;MG Special;The New York Inquirer;Won;02/03/2017;09/03/2017;R$ 61,00
D3ZC338T;Zane Levy;GTX Basic;;Engaging;02/03/2017;;
CVFJUYPM;Zane Levy;GTXPro;Singletechno;Lost;02/03/2017;23/05/2017; R$ -   
L5807I4N;Zane Levy;GTXPro;Labdrill;Won;02/03/2017;16/03/2017;R$ 4.277,00
Q1ZKBGV5;Anna Snelling;MG Special;Globex Corporation;Won;03/03/2017;23/05/2017;R$ 46,00
9JKODCAU;Anna Snelling;MG Special;Rundofase;Won;03/03/2017;22/06/2017;R$ 54,00
LELWKXDX;Boris Faz;GTX Plus Pro;Donquadtech;Won;03/03/2017;08/06/2017;R$ 6.173,00
QRQ8C6MQ;Cassey Cress;GTXPro;Globex Corporation;Engaging;03/03/2017;;
DA95Q0VE;Cassey Cress;MG Advanced;Ganjaflex;Lost;03/03/2017;21/03/2017; R$ -   
5HMZH1Z9;Daniell Hammack;GTXPro;Sumace;Lost;03/03/2017;11/06/2017; R$ -   
05QMFSF0;Darcel Schlecht;GTXPro;Toughzap;Lost;03/03/2017;16/05/2017; R$ -   
JE245P8R;Darcel Schlecht;GTX Plus Basic;Konmatfix;Won;03/03/2017;28/05/2017;R$ 1.149,00
SFQMEZIW;Garret Kinder;GTX Basic;Silis;Lost;03/03/2017;04/05/2017; R$ -   
B8RR21XP;Jonathan Berthelot;GTX Plus Basic;Dontechi;Lost;03/03/2017;16/03/2017; R$ -   
ZG8WPG99;Kary Hendrixson;GTXPro;;Engaging;03/03/2017;;
U85VV1BU;Kary Hendrixson;GTX Basic;Goodsilron;Won;03/03/2017;22/05/2017;R$ 568,00
V6HB68BL;Kary Hendrixson;GTX Basic;J-Texon;Won;03/03/2017;30/05/2017;R$ 567,00
H9JPB7GW;Lajuana Vencill;GTX Basic;Genco Pura Olive Oil Company;Won;03/03/2017;09/03/2017;R$ 542,00
8LFNU39A;Marty Freudenburg;GTX Basic;Conecom;Lost;03/03/2017;28/05/2017; R$ -   
SWPTTVQZ;Marty Freudenburg;GTX Plus Basic;Funholding;Won;03/03/2017;16/03/2017;R$ 1.062,00
GKJLM1UR;Maureen Marcano;GTX Plus Basic;Fasehatice;Won;03/03/2017;13/03/2017;R$ 1.057,00
8L1ZHTPL;Moses Frase;GTX Plus Basic;Globex Corporation;Won;03/03/2017;01/06/2017;R$ 1.020,00
U7M26UZV;Vicki Laflamme;MG Special;;Engaging;03/03/2017;;
TV300INP;Wilburn Farren;GTX Plus Pro;;Engaging;03/03/2017;;
KBQ16F1I;Zane Levy;GTX Basic;;Engaging;03/03/2017;;
4XX690SP;Zane Levy;GTX Basic;Green-Plus;Won;03/03/2017;11/05/2017;R$ 535,00
JSDGELLK;Anna Snelling;GTX Basic;Codehow;Won;04/03/2017;13/06/2017;R$ 522,00
LV1754PS;Anna Snelling;GTX Basic;Rangreen;Won;04/03/2017;14/05/2017;R$ 544,00
JIYYV11P;Anna Snelling;MG Advanced;Genco Pura Olive Oil Company;Won;04/03/2017;07/06/2017;R$ 3.081,00
FYN7C0CV;Cassey Cress;MG Advanced;;Engaging;04/03/2017;;
6TB7XA83;Cecily Lampkin;MG Special;dambase;Won;04/03/2017;18/05/2017;R$ 51,00
U5UM9W8V;Corliss Cosme;GTX Plus Basic;Zencorporation;Lost;04/03/2017;09/05/2017; R$ -   
5JDWBOLS;Daniell Hammack;GTX Basic;;Engaging;04/03/2017;;
POB32WHJ;Daniell Hammack;GTX Plus Basic;Acme Corporation;Lost;04/03/2017;06/05/2017; R$ -   
4T8KR12S;Darcel Schlecht;GTX Plus Basic;Streethex;Won;04/03/2017;20/03/2017;R$ 1.076,00
JA0D4V57;James Ascencio;MG Advanced;Y-corporation;Won;04/03/2017;09/05/2017;R$ 3.685,00
6CKB8I8U;Jonathan Berthelot;GTX Plus Basic;Hottechi;Lost;04/03/2017;13/05/2017; R$ -   
HKBAON9X;Kami Bicknell;GTXPro;Golddex;Won;04/03/2017;18/05/2017;R$ 3.997,00
7S1N6QHI;Kami Bicknell;MG Special;Y-corporation;Won;04/03/2017;18/03/2017;R$ 51,00
CHI2T3IH;Kami Bicknell;MG Advanced;Sunnamplex;Won;04/03/2017;21/03/2017;R$ 3.164,00
X7HK448T;Lajuana Vencill;GTX Basic;Funholding;Won;04/03/2017;22/06/2017;R$ 496,00
1YYN3PBU;Markita Hansen;MG Advanced;Faxquote;Lost;04/03/2017;13/05/2017; R$ -   
R4L36Y0P;Marty Freudenburg;GTX Basic;Stanredtax;Won;04/03/2017;26/03/2017;R$ 579,00
CPTEPYPZ;Maureen Marcano;GTX Basic;Xx-holding;Lost;04/03/2017;20/05/2017; R$ -   
AJJ7VJWA;Niesha Huffines;GTXPro;Bioholding;Lost;04/03/2017;02/05/2017; R$ -   
8BR6E4S6;Niesha Huffines;GTXPro;Treequote;Lost;04/03/2017;27/05/2017; R$ -   
YNKWBEEN;Reed Clapper;GTX Basic;Kan-code;Won;04/03/2017;27/06/2017;R$ 521,00
SARVIBLS;Reed Clapper;MG Advanced;Gekko & Co;Won;04/03/2017;07/03/2017;R$ 3.889,00
M4ZNQTEQ;Rosie Papadopoulos;MG Advanced;Plussunin;Won;04/03/2017;12/03/2017;R$ 3.340,00
K0GWTWYL;Versie Hillebrand;MG Special;Finhigh;Lost;04/03/2017;20/03/2017; R$ -   
TCSQO748;Vicki Laflamme;GTXPro;Cheers;Lost;04/03/2017;11/05/2017; R$ -   
7TI1WTV9;Zane Levy;GTXPro;Acme Corporation;Engaging;04/03/2017;;
01EH41WA;Zane Levy;GTXPro;;Engaging;04/03/2017;;
ITCY8YV0;Zane Levy;GTXPro;Blackzim;Won;04/03/2017;11/06/2017;R$ 5.876,00
SAUAOZVO;Anna Snelling;GTX Plus Pro;Toughzap;Won;05/03/2017;29/05/2017;R$ 5.092,00
1XHLB0Q5;Boris Faz;GTX Plus Basic;Massive Dynamic;Lost;05/03/2017;09/05/2017; R$ -   
71GQNH5T;Cassey Cress;MG Advanced;;Engaging;05/03/2017;;
LSA39JBG;Daniell Hammack;GTX Basic;;Engaging;05/03/2017;;
OJVA8ZEK;Daniell Hammack;GTX Plus Basic;Acme Corporation;Won;05/03/2017;08/06/2017;R$ 966,00
UAX3F7D4;Daniell Hammack;GTX Plus Pro;Opentech;Won;05/03/2017;21/03/2017;R$ 6.024,00
7PDUWDGT;Daniell Hammack;MG Advanced;Condax;Won;05/03/2017;14/03/2017;R$ 3.759,00
QWJ2TRQM;Darcel Schlecht;GTXPro;Streethex;Lost;05/03/2017;24/05/2017; R$ -   
3AU5SZ3V;Donn Cantrell;GTXPro;Donquadtech;Won;05/03/2017;23/03/2017;R$ 4.443,00
BVOO33UA;Hayden Neloms;MG Advanced;Cheers;Won;05/03/2017;28/06/2017;R$ 3.397,00
SC7XGQVA;James Ascencio;GTX Plus Pro;Singletechno;Lost;05/03/2017;15/03/2017; R$ -   
UY45Y7AM;James Ascencio;MG Special;Sunnamplex;Lost;05/03/2017;14/05/2017; R$ -   
M92Y63Q3;Jonathan Berthelot;MG Special;Domzoom;Won;05/03/2017;05/05/2017;R$ 59,00
AKTPC3M1;Kami Bicknell;GTX Basic;;Engaging;05/03/2017;;
JXAYTFNI;Lajuana Vencill;GTX Basic;Cancity;Lost;05/03/2017;12/05/2017; R$ -   
BMM5D5R4;Lajuana Vencill;GTX Basic;dambase;Lost;05/03/2017;21/05/2017; R$ -   
PSGTTYUT;Lajuana Vencill;GTX Basic;Rangreen;Won;05/03/2017;06/06/2017;R$ 494,00
JRC2PMKX;Lajuana Vencill;GTX Plus Basic;Codehow;Won;05/03/2017;16/05/2017;R$ 1.060,00
JA5G7YBO;Markita Hansen;MG Special;Blackzim;Engaging;05/03/2017;;
6M5LV1ZE;Marty Freudenburg;MG Special;Scottech;Lost;05/03/2017;26/05/2017; R$ -   
CZ8PPZTC;Rosie Papadopoulos;MG Special;Bioplex;Engaging;05/03/2017;;
IBZQBCSU;Rosie Papadopoulos;MG Special;Vehement Capital Partners;Lost;05/03/2017;19/05/2017; R$ -   
YABTM1G5;Versie Hillebrand;GTX Basic;Domzoom;Lost;05/03/2017;30/05/2017; R$ -   
FPTH6URQ;Vicki Laflamme;GTX Basic;Faxquote;Won;05/03/2017;11/05/2017;R$ 624,00
S3XE14XP;Vicki Laflamme;GTX Basic;Goodsilron;Won;05/03/2017;08/05/2017;R$ 565,00
U6Q0T9KV;Vicki Laflamme;GTX Basic;Konex;Won;05/03/2017;14/06/2017;R$ 642,00
YQ0Y0YQS;Violet Mclelland;MG Advanced;Newex;Engaging;05/03/2017;;
HRWHRCH8;Violet Mclelland;MG Special;Betasoloin;Won;05/03/2017;14/03/2017;R$ 48,00
8B29CRQL;Violet Mclelland;MG Special;Donware;Won;05/03/2017;19/05/2017;R$ 60,00
3KM8WN7L;Boris Faz;GTX Basic;Kan-code;Won;06/03/2017;18/05/2017;R$ 522,00
5Z8S8UHK;Cassey Cress;GTX Basic;;Engaging;06/03/2017;;
S0XILDHQ;Cassey Cress;GTX Plus Pro;Umbrella Corporation;Won;06/03/2017;18/03/2017;R$ 4.701,00
ZVR3CS7N;Darcel Schlecht;GTX Plus Pro;Scottech;Lost;06/03/2017;20/05/2017; R$ -   
AZH0INTS;Elease Gluck;GTXPro;Singletechno;Won;06/03/2017;13/03/2017;R$ 4.987,00
9AMJKJX6;Jonathan Berthelot;GTX Basic;Inity;Won;06/03/2017;31/05/2017;R$ 579,00
NMKAJZJ4;Kary Hendrixson;MG Special;;Engaging;06/03/2017;;
3NQBMKOK;Kary Hendrixson;GTX Basic;Kan-code;Won;06/03/2017;29/06/2017;R$ 494,00
VBG91TQH;Marty Freudenburg;GTX Basic;Isdom;Won;06/03/2017;11/06/2017;R$ 545,00
QZE24X2H;Maureen Marcano;GTX Basic;Y-corporation;Won;06/03/2017;01/06/2017;R$ 584,00
WSPBQ5YR;Moses Frase;MG Advanced;dambase;Won;06/03/2017;09/06/2017;R$ 3.714,00
YJJ1BLPQ;Niesha Huffines;MG Advanced;Finhigh;Won;06/03/2017;15/05/2017;R$ 3.423,00
XUGTSB00;Niesha Huffines;MG Advanced;Ron-tech;Won;06/03/2017;19/03/2017;R$ 3.167,00
3DKK3JF3;Reed Clapper;GTX Basic;Acme Corporation;Lost;06/03/2017;29/05/2017; R$ -   
I0TSIELX;Rosalina Dieter;GTX Plus Basic;Xx-holding;Won;06/03/2017;29/05/2017;R$ 987,00
SX0SSL0H;Rosie Papadopoulos;GTX Plus Basic;;Engaging;06/03/2017;;
420PORSF;Rosie Papadopoulos;MG Advanced;Konex;Lost;06/03/2017;06/06/2017; R$ -   
DVCPCBMJ;Versie Hillebrand;MG Advanced;Domzoom;Lost;06/03/2017;21/05/2017; R$ -   
UMZ986GC;Versie Hillebrand;MG Advanced;Dontechi;Won;06/03/2017;24/05/2017;R$ 3.428,00
I7BWM5O0;Violet Mclelland;MG Special;Warephase;Engaging;06/03/2017;;
UPQRP36U;Violet Mclelland;MG Special;Gekko & Co;Lost;06/03/2017;22/05/2017; R$ -   
RZI9HX5X;Zane Levy;GTX Plus Basic;Hottechi;Won;06/03/2017;31/05/2017;R$ 1.149,00
WFJPWN9O;Anna Snelling;GTX Plus Pro;Globex Corporation;Won;07/03/2017;11/06/2017;R$ 6.023,00
6F79VYH8;Boris Faz;GTX Basic;;Engaging;07/03/2017;;
ZQ4QTT1Z;Boris Faz;GTX Plus Basic;;Engaging;07/03/2017;;
2WH4NUR9;Cassey Cress;GTX Basic;Bluth Company;Lost;07/03/2017;04/06/2017; R$ -   
S93L97VV;Cecily Lampkin;MG Special;Scottech;Won;07/03/2017;17/03/2017;R$ 47,00
HRU8FNE1;Corliss Cosme;GTX Basic;Donquadtech;Won;07/03/2017;10/03/2017;R$ 542,00
JDFN8AZI;Corliss Cosme;GTXPro;Xx-zobam;Won;07/03/2017;16/03/2017;R$ 4.980,00
11EK1VP7;Darcel Schlecht;GTXPro;Funholding;Won;07/03/2017;28/05/2017;R$ 4.978,00
50HQRWGJ;Donn Cantrell;GTXPro;Vehement Capital Partners;Won;07/03/2017;10/06/2017;R$ 5.256,00
N90VSHI2;Elease Gluck;GTXPro;Hottechi;Won;07/03/2017;07/06/2017;R$ 4.327,00
21PRD9FN;Garret Kinder;GTXPro;Donware;Won;07/03/2017;15/05/2017;R$ 5.022,00
ITIQJARB;Gladys Colclough;GTX Plus Pro;Bioholding;Won;07/03/2017;11/03/2017;R$ 4.887,00
EAUV9J9L;Gladys Colclough;MG Advanced;Stanredtax;Won;07/03/2017;21/03/2017;R$ 3.724,00
9A4H9IAC;James Ascencio;GTX Plus Basic;;Engaging;07/03/2017;;
XWEZ1WNK;James Ascencio;GTX Basic;Y-corporation;Won;07/03/2017;11/03/2017;R$ 535,00
ZTLLHCBU;Kary Hendrixson;GTX Basic;Dontechi;Engaging;07/03/2017;;
JTSUYWUD;Kary Hendrixson;GTX Plus Pro;Blackzim;Lost;07/03/2017;24/05/2017; R$ -   
CJ5U6GX3;Markita Hansen;MG Advanced;Singletechno;Won;07/03/2017;15/03/2017;R$ 3.969,00
SLYFFVBE;Maureen Marcano;GTX Plus Basic;Blackzim;Engaging;07/03/2017;;
HDUV7VJN;Moses Frase;GTX Plus Pro;Toughzap;Won;07/03/2017;13/03/2017;R$ 6.805,00
5OCY2XME;Niesha Huffines;GTX Plus Basic;Isdom;Won;07/03/2017;12/06/2017;R$ 1.190,00
1YB00UYY;Rosie Papadopoulos;GTX Plus Pro;Condax;Won;07/03/2017;29/05/2017;R$ 4.821,00
NCMT5KK3;Vicki Laflamme;GTX Basic;Dalttechnology;Engaging;07/03/2017;;
Y23HQJRG;Violet Mclelland;MG Special;Kinnamplus;Won;07/03/2017;06/05/2017;R$ 53,00
81FNO0VM;Wilburn Farren;GTX Plus Basic;;Engaging;07/03/2017;;
RFQP9VCW;Wilburn Farren;MG Advanced;;Engaging;07/03/2017;;
NGCM47PC;Zane Levy;GTXPro;;Engaging;07/03/2017;;
9HXSC391;Cassey Cress;MG Advanced;Vehement Capital Partners;Won;08/03/2017;22/05/2017;R$ 3.087,00
ENOMNCOJ;Cecily Lampkin;MG Special;Bioholding;Won;08/03/2017;03/06/2017;R$ 59,00
CG4TWLUR;Corliss Cosme;GTX Plus Basic;Bubba Gump;Won;08/03/2017;02/06/2017;R$ 857,00
0FIG6ZP2;Daniell Hammack;GTX Plus Basic;Massive Dynamic;Won;08/03/2017;27/06/2017;R$ 1.142,00
IA62KQBO;Donn Cantrell;GTX Basic;Ganjaflex;Won;08/03/2017;14/05/2017;R$ 566,00
C54ZXDLT;Garret Kinder;MG Advanced;Xx-zobam;Won;08/03/2017;18/03/2017;R$ 4.291,00
X96MMTCI;Hayden Neloms;GTX Plus Basic;Rantouch;Won;08/03/2017;16/06/2017;R$ 1.039,00
P4RDU8QM;Hayden Neloms;MG Advanced;Xx-holding;Won;08/03/2017;19/05/2017;R$ 3.151,00
7C9Q2ZA3;Jonathan Berthelot;GTX Basic;Gogozoom;Won;08/03/2017;24/03/2017;R$ 590,00
YZ1EYM3Y;Jonathan Berthelot;MG Advanced;Ron-tech;Won;08/03/2017;18/03/2017;R$ 3.217,00
M7J5BV9Q;Kami Bicknell;GTX Basic;Zoomit;Won;08/03/2017;11/03/2017;R$ 597,00
MDRX39D8;Kary Hendrixson;GTXPro;Newex;Won;08/03/2017;11/05/2017;R$ 4.918,00
7GRFWF1U;Kary Hendrixson;GTXPro;Scotfind;Won;08/03/2017;19/03/2017;R$ 5.266,00
EHP6OQ69;Lajuana Vencill;MG Advanced;Finhigh;Lost;08/03/2017;14/05/2017; R$ -   
JDXSS1HT;Markita Hansen;GTX Basic;Silis;Engaging;08/03/2017;;
4R1NMA9E;Markita Hansen;GTX Basic;Singletechno;Lost;08/03/2017;17/05/2017; R$ -   
CDA8Y12G;Markita Hansen;MG Special;Blackzim;Won;08/03/2017;07/05/2017;R$ 61,00
RYLLRATF;Markita Hansen;MG Advanced;Faxquote;Won;08/03/2017;31/05/2017;R$ 3.470,00
KEF5O2Q6;Moses Frase;GTX Basic;Betatech;Lost;08/03/2017;26/06/2017; R$ -   
Y38ULZPM;Rosalina Dieter;MG Special;Newex;Won;08/03/2017;28/05/2017;R$ 48,00
YFP8IZ98;Rosie Papadopoulos;MG Special;Acme Corporation;Won;08/03/2017;22/06/2017;R$ 61,00
U9CDTLZM;Vicki Laflamme;MG Special;Blackzim;Lost;08/03/2017;26/05/2017; R$ -   
V5AN4BZF;Violet Mclelland;GTX Basic;Silis;Lost;08/03/2017;29/05/2017; R$ -   
58J6HCYK;Zane Levy;GTX Basic;Y-corporation;Lost;08/03/2017;05/06/2017; R$ -   
GDGR4C37;Zane Levy;GTX Plus Basic;Plusstrip;Lost;08/03/2017;27/05/2017; R$ -   
COOYICXU;Anna Snelling;GTX Basic;Inity;Lost;09/03/2017;22/05/2017; R$ -   
UALNIVAY;Anna Snelling;GTX Plus Pro;Hottechi;Lost;09/03/2017;11/05/2017; R$ -   
E5UW8AGQ;Anna Snelling;GTX Basic;Streethex;Won;09/03/2017;11/06/2017;R$ 595,00
EWA9JFBA;Anna Snelling;MG Special;Zumgoity;Won;09/03/2017;01/06/2017;R$ 51,00
99DK6OHX;Boris Faz;MG Special;Opentech;Lost;09/03/2017;08/06/2017; R$ -   
MK57PHV1;Cassey Cress;GTXPro;Kan-code;Won;09/03/2017;25/05/2017;R$ 4.624,00
T1F2I8ED;Corliss Cosme;GTX Plus Basic;;Engaging;09/03/2017;;
26CH1NDR;Daniell Hammack;GTX Basic;Mathtouch;Engaging;09/03/2017;;
ISAWVDYZ;Daniell Hammack;GTX Basic;;Engaging;09/03/2017;;
ZGZSYIJV;Darcel Schlecht;GTX Plus Basic;Finhigh;Lost;09/03/2017;15/05/2017; R$ -   
6LI7FXQT;Darcel Schlecht;MG Special;Bioholding;Lost;09/03/2017;28/05/2017; R$ -   
D01U0UR8;Darcel Schlecht;GTX Basic;Funholding;Won;09/03/2017;17/06/2017;R$ 571,00
9LFX3HBC;Elease Gluck;MG Advanced;Lexiqvolax;Won;09/03/2017;25/03/2017;R$ 3.333,00
JP3IMU5X;Gladys Colclough;GTX Plus Pro;Isdom;Won;09/03/2017;16/05/2017;R$ 4.853,00
5I8WOI8P;Gladys Colclough;MG Special;Toughzap;Won;09/03/2017;08/06/2017;R$ 51,00
LJBQ7P0V;James Ascencio;MG Special;Zotware;Engaging;09/03/2017;;
ZRYPU2QW;James Ascencio;MG Advanced;;Engaging;09/03/2017;;
7C9BUYV0;James Ascencio;GTX Basic;Cheers;Lost;09/03/2017;23/05/2017; R$ -   
GMVW87C4;Kami Bicknell;GTXPro;Cheers;Won;09/03/2017;17/06/2017;R$ 5.035,00
NY9ARKRE;Marty Freudenburg;MG Special;Codehow;Won;09/03/2017;01/06/2017;R$ 51,00
XO3XXR9X;Maureen Marcano;GTXPro;Dalttechnology;Won;09/03/2017;09/06/2017;R$ 4.342,00
8QBIFURM;Versie Hillebrand;MG Advanced;Codehow;Lost;09/03/2017;13/03/2017; R$ -   
0A1LN7GB;Violet Mclelland;MG Special;;Engaging;09/03/2017;;
ZWAJWK40;Violet Mclelland;MG Special;Vehement Capital Partners;Won;09/03/2017;22/06/2017;R$ 48,00
WQ0C723A;Zane Levy;GTX Plus Pro;Kan-code;Won;09/03/2017;18/05/2017;R$ 5.215,00
RCQ32MXL;Anna Snelling;GTX Plus Basic;Streethex;Lost;10/03/2017;12/05/2017; R$ -   
396WP6JS;Anna Snelling;MG Special;Gogozoom;Won;10/03/2017;19/03/2017;R$ 58,00
